Contig_ID	MG100014_R2	MG100015_R2	MG100016_R2	MG100017_R2		MG100019_R2	MG100020_R2	MG100021_R2	MG100022_R2	MG100023_R2	MG100024_R2	MG100025_R2	MG100026_R2	MG100027_R2		MG100029_R2	MG100030_R2	MG100031_R2	MG100032_R2	MG100033_R2	MG100034_R2		MG100036_R2	
contig-100_23341	0.353823	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23342	0	0	0	0.353823		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23343	0	0	0.176911	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.176911		0	
contig-100_23344	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23345	0	0	0.530734	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23346	0	0	0	0.353823		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23347	0.530734	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23348	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.176911		0	
contig-100_23349	0.353823	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	5.66117		0	
contig-100_23350	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23351	0	0	0	0		0	0	0	0	0	0	0	0	0.884557		0	0	0	0	0	0.707646		0	
contig-100_23352	0.176911	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23353	0	0	0	0		0	0	0	0	0.884557	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23354	0	0	0	0		0	0	0	0	0	0	0	0	0		0.353823	0	0	0	0	0		0	
contig-100_23355	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.353823		0	
contig-100_23356	0	0	0	0.176911		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23357	0	0	1.23838	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23358	0	0	0	0		0	0	0	0	0	0.353823	0	0	0		0	0	0	0	0	0		0	
contig-100_23359	0	0	0.353823	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23360	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.353823	
contig-100_23361	0	0	0	0		0	0	0	0	0	0	0	0	0.176911		0	0.353823	0	0	0	0		0	
contig-100_23362	0	0	0.176911	0		0	0	0	0	0	0	0.176911	0	0.176911		0	0.176911	0	0	0	0		0	
contig-100_23363	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23364	0	0	0	0.176911		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23365	0	0	0	0.707646		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23366	0	0	0.353823	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23367	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.353823	0		0	
contig-100_23368	0	0	0	0		0	0	0	0	0	0	0	0.353823	0		0	0	0	0	0	0		0	
contig-100_23369	0.176911	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23370	0	0	0	0		0	0	0	0	0	0	0	0	0.353823		0	0	0	0	0	0		0	
contig-100_23371	0	0	0	0		0	0	0	0	0	0	0	0	0.176911		0	0	0	0	0	0		0	
contig-100_23372	0.353823	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23373	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23374	0	0	0	0		0	0	0	0	0.353823	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23375	0	0	0	0		0	0	0	0	0	0	0	0	0.353823		0	0	0	0	0	0		0	
contig-100_23376	6.01499	0	0	0		0.353823	0	1.94603	1.94603	0	0	0	0	0		2.29985	0.884557	4.24587	0	0	0		0	
contig-100_23377	0	0	0	0.176911		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23378	0	0	0	0		0	0	0	0	0	0	0	0.353823	0		0	0	0	0	0	0		0	
contig-100_23379	0	0	0.884557	0		0	0	0	0	2.29985	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23380	0	0	0	0		0	0.176911	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23381	0	0	0	0		0	0	0	0	0	0.176911	0	0.707646	0		0	0	0	0	0	0		0	
contig-100_23382	0	0	0	0		0	0	0	0	0	0	0	0	0.17749		0	0.17749	0	0	0	0		0	
contig-100_23383	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.354979	
contig-100_23384	0	0	0	0		0	0	48.6321	62.8313	0	0	0	0	0		0	0	22.0087	0	0	0		0	
contig-100_23385	0.17749	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23386	0	0	0	0		0	0	0	0	0.17749	0	0	0	0		0	0	0	0	0.354979	0		0	
contig-100_23387	0	0	0	0		0	0.532469	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23388	0	0	0	0		0	0.17749	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23389	0	0	0	0.354979		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23390	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.532469		0	
contig-100_23391	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.17749	0	0	0	0		0	
contig-100_23392	0.354979	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23393	0	0	0	0		0	0	0	0	0	0	0	0	0		0.17749	0	0	0	0	0		0	
contig-100_23394	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23395	0	0	0	0		0	0.17749	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23396	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.17749		0	
contig-100_23397	0	0	0	0		0	0	0.17749	0	0	0	0	0	0		0	0	0	0	0	0.17749		0	
contig-100_23398	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.354979		0	
contig-100_23399	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.354979	0		0	
contig-100_23400	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.354979	0		0	
contig-100_23401	0	0	0	0		0	0	0	0	3.19481	0	0	0	0.17749		0	0	0.17749	0	0	0		0	
contig-100_23402	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0.709958	0	0	0		0	
contig-100_23403	0	0	0	0.17749		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23404	0	0	0	0		0	0.532469	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23405	0	0	0	0		0	0	0	0	0.17749	0	0	0	0		0	0	0	0	0.17749	0		0	
contig-100_23406	0	0	0	0.17749		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23407	0	0	0.354979	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23408	0	0	0	0		0.709958	3.90477	0	0	0	1.41992	0	0	0		0	0	0	0	0	1.7749		0	
contig-100_23409	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.354979	
contig-100_23410	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23411	0	0	0	0.17749		0	0.17749	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23412	0	0	0	0		0	0	0	0	0.532469	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23413	0	0	0	0		0	0	0	0	0	0	0	0	0		0.17749	0	0	0	0	0		0	
contig-100_23414	0	0	0	0		0	0	0	0	0.354979	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23415	0	0	0	0		0	0.17749	0	0	0	0	0	0	0		0	0	0	0	0	0		0.17749	
contig-100_23416	0	0	0	0		0	0	0	0	0	0	0	1.06494	0		0	0	0	0	0	0		0	
contig-100_23417	0	0	0	0		0	0	0	0	0.17749	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23418	0	0	0	0		0	0.17749	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23419	0	0	0	0		0	0	0	0	0	0	0	0.354979	0		0	0	0	0	0	0		0	
contig-100_23420	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.17749		0	
contig-100_23421	0	0	0.17749	0		0	0.17749	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23422	0	0	0	0		0	0	0	0	0	0	0	0.17749	0		0	0	0	0	0	0		0	
contig-100_23423	0	0.17749	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.354979	0		0	
contig-100_23424	0	0	0	0		0	0	0	0	0.17749	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23425	0	0	0	0.532469		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23426	0	0	0	0		0	0	0	0.17749	0	0	0	0	0.17749		0	0	0	0	0	0		0.17749	
contig-100_23427	0	0	0	0		0	0	0	0	0.17749	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23428	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.709958		0	
contig-100_23429	0	0	0	0.17749		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23430	0	0	0	0.354979		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23431	0	0	0	0		0	0.532469	0.17749	0	0	0.532469	0	0	0		0	0	0	0	0	0.17749		0	
contig-100_23432	0.354979	0	2.83983	0		0	0	0	0	2.30736	0	0	0	0.17749		0	0	0	0	0	0		0	
contig-100_23433	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.354979	0		0	
contig-100_23434	0	0	0	0.17749		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23435	0	0	0	0		0.354979	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23436	0	0	0	0		0	0	0	0	0.354979	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23437	0	0	0	0.17749		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.17749	
contig-100_23438	0	0	0	0		0	0	0	0.354979	0	0	0	0	0		0	0	0	0	0.17749	0		0	
contig-100_23439	0	0	0	0		0	0	0	0	0	0	0	0.532469	0		0	0	0	0	0	0		0	
contig-100_23440	0	0	0	0		0	0	0	0	0	0	0	0	0.354979		0	0	0	0	0	0		0	
contig-100_23441	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.354979	
contig-100_23442	0	0	0	0.354979		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23443	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.354979		0.17749	
contig-100_23444	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0.354979	0	0	0		0	
contig-100_23445	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.17749	
contig-100_23446	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.17749		0	
contig-100_23447	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.17749	0	0	0	0		0	
contig-100_23448	0	0	0	0.17749		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23449	0	0	0.17749	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23450	0	0	0	0.354979		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23451	0.532469	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23452	0	0	0	0		0	0.354979	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23453	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.532469	0	0	0	0		0	
contig-100_23454	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23455	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0.17749	0	0	0		0	
contig-100_23456	0	0	0	0		0	0	0	0	0	0	0	0	0.532469		0	0	0	0	0	0		0	
contig-100_23457	0	0	0	0		0	0	0	0	0	0	0	0.354979	0		0	0	0	0	0	0		0	
contig-100_23458	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.532469	
contig-100_23459	0	0	0	0.17749		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23460	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23461	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23462	0	0	0	0		0	0.532469	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23463	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23464	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.354979	0		0	
contig-100_23465	0	0	0	0		0	0.17749	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23466	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.532469		0	
contig-100_23467	0	0	0	0		0	0	0	0	0	0	0	0	0		0.17749	0	0	0	0	0		0	
contig-100_23468	0	0	0	0		0	0.17749	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23469	0	0	0	0		0	0	0	0	0	0	0	0	0.354979		0	0	0	0	0	3.54979		0	
contig-100_23470	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.532469	
contig-100_23471	0	0	0	0.17749		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23472	0	0	0	0.354979		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23473	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23474	0	10.2944	0	0		0	0	0	0	11.0044	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23475	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.354979	0	0	0	0		0	
contig-100_23476	0	0	0	0		0.354979	0	0	0	0	0.709958	0	0	0		0	0	0	0	0	0		0	
contig-100_23477	0	0	0	0		0	0	0	0	0	0	0	0.17749	0		0	0	0	0	0	0		0	
contig-100_23478	0	0	0	0.178071		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23479	0	0	0	0		0	0	0	0	0.356143	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23480	0	0.890357	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23481	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.356143	0		0	
contig-100_23482	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23483	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.534214		0	
contig-100_23484	0	0	0	0		0	0	0	0	0	0	0	0	0		0.356143	0	0	0	0	0		0	
contig-100_23485	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.712286		0	
contig-100_23486	0	0	0	0		0	0.178071	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23487	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.178071		0	
contig-100_23488	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.178071		0	
contig-100_23489	0	0	0	0		0	0	0	0	0	0	0	0	0.712286		0	0	0	0	0	0		0	
contig-100_23490	0.178071	0	0	0		0	0	0	0	0	0	0	1.42457	0		0	0	0	0.178071	0	0		0	
contig-100_23491	0.534214	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23492	0	0	0	0		0.178071	4.62986	0	0	0	0	0	0	0.178071		0	0	0	0	0	0		0	
contig-100_23493	0	0	0	0		0	0	0	0	0.356143	0	0	0	0.890357		0	0	0	0	0	0.712286		0	
contig-100_23494	0	0	0	0		0	0	0	0	0	0	0.356143	0	0		0	0	0	0	0.356143	0		0	
contig-100_23495	0	0	0	0.356143		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23496	0	0	0	0		0	0	0	0	0	0.178071	0	0	0		0	0.178071	0	0	0	0		0	
contig-100_23497	0	0	0	0		0	0	0	0	0	0	0	0	0		0.356143	0	0	0	0	0		0	
contig-100_23498	0	0	0	0		0	0	0	0.178071	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23499	0	0	0	0.178071		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23500	0	0	0	0.356143		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23501	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.178071	0	0	0	0		0	
contig-100_23502	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23503	0	0.178071	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23504	0	0	0	0		0	0	0	0	0	0	0	0.534214	0		0	0	0	0	0	0		0	
contig-100_23505	0	0	0	0.712286		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23506	0	0	0	0		0	0	0	0	0	0	0	0.356143	0		0	0	0	0	0	0		0	
contig-100_23507	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.356143	0		0	
contig-100_23508	1.95879	0	0	0		0	0	0	0	0.178071	0	0	0.534214	0		0	0	0	0	0	0.356143		0	
contig-100_23509	0	0	0	0		0	0.178071	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23510	0.534214	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23511	0	0	0	0.356143		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23512	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23513	0	0.178071	0.178071	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23514	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.534214		0	
contig-100_23515	0	0	0	0.178071		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23516	0	0.356143	0	0		0	0	0	0.712286	0.356143	0	0	0	0.178071		0	0.178071	0	0	0	0		0	
contig-100_23517	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.356143	
contig-100_23518	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23519	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.178071	0		0	
contig-100_23520	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.178071		0	
contig-100_23521	0	0	0.178071	0		0.178071	0	0	0.178071	0	0	0	0	3.56143		0	0	0	0	0	0		0	
contig-100_23522	0	0	0	0		0	0	0	0	2.67107	0	0	0	0.178071		0	0	0.356143	0	0	0		0	
contig-100_23523	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23524	0	0	0	0		0	0	0	0	0.178071	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23525	0	0	0	0		0	0	0	0	1.2465	0	0	0	0		0	0	0.356143	0	0	0		0	
contig-100_23526	0	0	0	0		0	0	0	0	0.356143	0	0	0	0.178071		0	0.178071	0	0	0	0		0	
contig-100_23527	0	0	0	0		0	0.356143	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23528	0	0	0.178071	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23529	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23530	0	0.356143	0	0		0	0	0	0	0.356143	0	0	0	0		0	0.178071	0	0	0	0		0	
contig-100_23531	0	0	1.06843	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23532	0.178071	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23533	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.356143	
contig-100_23534	0	0	0	0		0	0	0	0	0.356143	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23535	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.178071	0	0	0	0.534214		0	
contig-100_23536	0	0	0	0.356143		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23537	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.178071	0	0	0	0.178071		0.178071	
contig-100_23538	0	0	0	0		0	0	0	0	0	0	0	0.712286	0		0	0	0	0	0	0		0	
contig-100_23539	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.356143	
contig-100_23540	0	0	0	0		0	0	0	0.534214	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23541	0	0	0	0.178071		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23542	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.356143		0	
contig-100_23543	0	0	0	0		0	0	1.42457	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23544	0	0	0	0		0	0	0	0.178071	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23545	0	0.178071	0	0		0	0	0	0	0	0	0.178071	0	0		0	0	0	0	0	0		0	
contig-100_23546	0	0	0	0		0	0	0	0	0	0	0	0.534214	0		0	0	0	0	0	0		0	
contig-100_23547	0.356143	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23548	0.178071	0	1.2465	0		0	0	0	0	0.534214	0	0	0	0.178071		0	0	0.178071	0	0	0		0	
contig-100_23549	8.19129	0	0	0		0.534214	0	0.534214	1.60264	0	0	0	0	0.178071		4.986	0.534214	5.87636	0	0	0.178071		0	
contig-100_23550	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23551	0	0	0	0		0	0	0	0	0	0	0	0.178071	0		0	0	0	0	0	0		0	
contig-100_23552	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.356143	
contig-100_23553	0	0	0	0.178071		0	0.178071	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23554	0	0	0	0.356143		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23555	0	0	0	0		0	0	0	0	0	0	0	0.178071	0		0	0	0	0	0	0		0	
contig-100_23556	0	0	0	0		0	0	0	0.534214	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23557	0	0	0	0		0	0	0	0	1.95879	0	0	0	0.178071		0	0	0.178071	0	0	0		0	
contig-100_23558	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.534214	
contig-100_23559	0	0	0	0		0	0	0	0	0.178071	0	0	0	0.178071		0	0	0	0	0	0		0	
contig-100_23560	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.178071	0	0	0	0		0	
contig-100_23561	0	0	0	0.356143		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.178071		0	
contig-100_23562	0	0	0	0		0	0	0	0.178071	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23563	0	0	0	0		0	0	0	0	0.356143	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23564	0	0	0	0.357314		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23565	0	0	0	0		0	0	0	0	0	0	0	0	0.178657		0	0	0	0	0	0		0	
contig-100_23566	0	0	0	0		0	0	0	0	0	0	0	0.357314	0		0	0	0	0	0	0		0	
contig-100_23567	0	0	0	0		0	0	0	0	0.178657	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23568	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23569	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.357314	0	0	0	0		0	
contig-100_23570	0	0	0	0.535972		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23571	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23572	0	0	0	0.178657		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23573	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23574	0	0	0	0		0	0	0	0	0.357314	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23575	0	0	0	0		0	0	0	0	0	0	0	0	0		0.535972	0	0	0	0	0		0	
contig-100_23576	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23577	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.357314	0		0	
contig-100_23578	0.178657	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23579	0.535972	0	0	0		0	1.07194	0	0	0	0.178657	0	0	0		0	0	0	0	0	0.357314		0	
contig-100_23580	0.178657	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23581	0.178657	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23582	0	0	0	0		0	0	0	0.178657	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23583	0	0	0	0.178657		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23584	0	0	0	0		0	0	0	0	0	0	0	0	0		0.178657	0	0	0	0	0		0	
contig-100_23585	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0.535972	0	0	0		0	
contig-100_23586	0	0	0	0		0	0	0	0	0	0	0	0.357314	0		0	0	0	0	0	0		0	
contig-100_23587	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.357314	0	0	0	0		0	
contig-100_23588	0	0	0	0.178657		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23589	0	0	0	0		0	0	0	0.178657	0	0	0	1.07194	0		0	0.178657	0	0	0	0		0	
contig-100_23590	0	0	0	0		0	0	5.71703	6.61032	0	0	0	0	0		0	0	1.2506	0	0	0		0	
contig-100_23591	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.178657	0	0	0.178657	0		0.178657	
contig-100_23592	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.178657	0	0	0	0		0	
contig-100_23593	0	0	0	0		0	0.178657	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23594	0	0	0	0		0	0.357314	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23595	0	0	0	0.535972		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23596	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.535972	0		0	
contig-100_23597	0	0	0	0		0	0	0	0	0	0	0.178657	0	0		0.178657	0	0	0	0	0		0	
contig-100_23598	0	0	0	0		0	0	0	0	0	0	0	0.535972	0		0	0	0	0	0	0		0	
contig-100_23599	0	0	0	0		0	0.178657	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_23600	0	0	0	0		0	0	0	0	0	0	0	0.357314	0		0	0	0	0	0	0		0	
contig-100_23601	0	0	7.32495	0		0	0	0	0	4.10912	0	0	0	0		0	0	0	0	0	0		0	
